item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Exception
218064.0,complete,7/25/2016,sanasafinaz_march16_5B-veet-gift,6300.0,1.0,6300.0,100152405,\N,0,0.0,marketingexpense,7/25/2016,Net," 6,300 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218065.0,complete,7/25/2016,sanasafinaz_march16_5B-veet-gift,6300.0,1.0,6300.0,100152406,\N,0,0.0,marketingexpense,7/25/2016,Net," 6,300 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218066.0,complete,7/25/2016,sanasafinaz_march16_5B-veet-gift,6300.0,1.0,6300.0,100152407,\N,0,0.0,marketingexpense,7/25/2016,Net," 6,300 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218067.0,complete,7/25/2016,sanasafinaz_march16_5B-veet-gift,6300.0,1.0,6300.0,100152408,\N,0,0.0,marketingexpense,7/25/2016,Net," 6,300 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218068.0,complete,7/25/2016,infinix_Hot 3 Gold_veet gift,9975.0,1.0,9975.0,100152409,\N,0,0.0,marketingexpense,7/25/2016,Net," 9,975 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218069.0,complete,7/25/2016,sanasafinaz_march16_5B-veet-gift,6300.0,1.0,6300.0,100152410,\N,0,0.0,marketingexpense,7/25/2016,Net," 6,300 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218070.0,complete,7/25/2016,sanasafinaz_march16_6A-veet gift,4680.0,1.0,4680.0,100152411,\N,0,0.0,marketingexpense,7/25/2016,Net," 4,680 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218073.0,complete,7/25/2016,sanasafinaz_march16_6A-veet gift,4680.0,1.0,4680.0,100152413,\N,0,0.0,marketingexpense,7/25/2016,Net," 4,680 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218074.0,complete,7/25/2016,sanasafinaz_march16_6A-veet gift,4680.0,1.0,4680.0,100152414,\N,0,0.0,marketingexpense,7/25/2016,Net," 4,680 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218075.0,complete,7/25/2016,sanasafinaz_march16_6A-veet gift,4680.0,1.0,4680.0,100152415,\N,0,0.0,marketingexpense,7/25/2016,Net," 4,680 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218076.0,complete,7/25/2016,sanasafinaz_march16_6A-veet gift,4680.0,1.0,4680.0,100152416,\N,0,0.0,marketingexpense,7/25/2016,Net," 4,680 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218077.0,complete,7/25/2016,sanasafinaz_march16_9A-veet gift,5340.0,1.0,5340.0,100152417,\N,0,0.0,marketingexpense,7/25/2016,Net," 5,340 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218078.0,complete,7/25/2016,sanasafinaz_march16_9A-veet gift,5340.0,1.0,5340.0,100152418,\N,0,0.0,marketingexpense,7/25/2016,Net," 5,340 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218079.0,complete,7/25/2016,sanasafinaz_march16_9A-veet gift,5340.0,1.0,5340.0,100152419,\N,0,0.0,marketingexpense,7/25/2016,Net," 5,340 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218080.0,complete,7/25/2016,sanasafinaz_march16_9A-veet gift,5340.0,1.0,5340.0,100152420,\N,0,0.0,marketingexpense,7/25/2016,Net," 5,340 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218081.0,complete,7/25/2016,sanasafinaz_march16_9A-veet gift,5340.0,1.0,5340.0,100152421,\N,0,0.0,marketingexpense,7/25/2016,Net," 5,340 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218082.0,complete,7/25/2016,sanasafinaz_march16_9A-veet gift,5340.0,1.0,5340.0,100152422,\N,0,0.0,marketingexpense,7/25/2016,Net," 5,340 ",2016.0,7.0,2016-7,7-2016,FY17,116.0,Exception for category_name_1 - Invalid Content \N
218027.0,order_refunded,7/25/2016,Trans2_LW 999 ,8.0,1.0,8.0,100152374,\N,\N,0.0,cod,7/25/2016,Valid, 8 ,2016.0,7.0,2016-7,7-2016,FY17,823.0,Exception for category_name_1 - Invalid Content \N
218344.0,order_refunded,7/25/2016,Dawlance_MD 10 + DWB 600,8420.0,1.0,8420.0,100152650,\N,90110,0.0,cod,7/25/2016,Valid," 8,420 ",2016.0,7.0,2016-7,7-2016,FY17,1910.0,Exception for category_name_1 - Invalid Content \N
218404.0,complete,7/25/2016,Dawlance_MD 10 + DWB 600,8420.0,1.0,8420.0,100152697,\N,R - KHS - 104404,0.0,cod,7/25/2016,Net," 8,420 ",2016.0,7.0,2016-7,7-2016,FY17,900.0,Exception for category_name_1 - Invalid Content \N
218569.0,order_refunded,7/26/2016,Trans2_LW 999 ,8.0,1.0,8.0,100152840,\N,\N,0.0,cod,7/26/2016,Valid, 8 ,2016.0,7.0,2016-7,7-2016,FY17,83.0,Exception for category_name_1 - Invalid Content \N
218649.0,complete,7/26/2016,emart_00-1,895.0,1.0,895.0,100152914,\N,C-ISB-84716,0.0,cod,7/26/2016,Net, 895 ,2016.0,7.0,2016-7,7-2016,FY17,35.0,Exception for category_name_1 - Invalid Content \N
218699.0,complete,7/26/2016,emart_00-1,895.0,2.0,1790.0,100152956,\N,R - KHS - 104404,0.0,cod,7/26/2016,Net," 1,790 ",2016.0,7.0,2016-7,7-2016,FY17,1983.0,Exception for category_name_1 - Invalid Content \N
218737.0,order_refunded,7/26/2016,UC_orange-XL,650.0,1.0,650.0,100152983,\N,R-Guj-51944,0.0,cod,7/26/2016,Valid, 650 ,2016.0,7.0,2016-7,7-2016,FY17,806.0,Exception for category_name_1 - Invalid Content \N
218756.0,order_refunded,7/26/2016,emart_00-1,895.0,1.0,895.0,100152997,\N,C-LHC-31082,0.0,cod,7/26/2016,Valid, 895 ,2016.0,7.0,2016-7,7-2016,FY17,163.0,Exception for category_name_1 - Invalid Content \N
218786.0,order_refunded,7/26/2016,pny_OU3 -32GB,1300.0,1.0,100.0,100153020,\N,\N,500.0,cod,7/26/2016,Valid," 1,300 ",2016.0,7.0,2016-7,7-2016,FY17,797.0,Exception for category_name_1 - Invalid Content \N
218955.0,order_refunded,7/27/2016,emart_00-1,895.0,1.0,895.0,100153116,\N,C-LHC-30707,0.0,cod,7/27/2016,Valid, 895 ,2016.0,7.0,2016-7,7-2016,FY17,163.0,Exception for category_name_1 - Invalid Content \N
219035.0,complete,7/27/2016,kansai_BBQ & Stove,955.0,1.0,2675.0,100153180,\N,\N,0.0,cod,7/27/2016,Net, 955 ,2016.0,7.0,2016-7,7-2016,FY17,2047.0,Exception for category_name_1 - Invalid Content \N
219036.0,complete,7/27/2016,kansai_V2100 System High Heat Spray,995.0,1.0,2675.0,100153180,\N,\N,0.0,cod,7/27/2016,Net, 995 ,2016.0,7.0,2016-7,7-2016,FY17,2047.0,Exception for category_name_1 - Invalid Content \N
219060.0,canceled,7/27/2016,emart_00-1,895.0,1.0,895.0,100153202,\N,104656,0.0,cod,7/27/2016,Gross, 895 ,2016.0,7.0,2016-7,7-2016,FY17,1179.0,Exception for category_name_1 - Invalid Content \N
219065.0,order_refunded,7/27/2016,emart_00-1,895.0,1.0,895.0,100153207,\N,C-PEW-105784,0.0,cod,7/27/2016,Valid, 895 ,2016.0,7.0,2016-7,7-2016,FY17,1179.0,Exception for category_name_1 - Invalid Content \N
219164.0,order_refunded,7/27/2016,emart_00-1,895.0,1.0,895.0,100153286,\N,C-LHC-30707,0.0,cod,7/27/2016,Valid, 895 ,2016.0,7.0,2016-7,7-2016,FY17,163.0,Exception for category_name_1 - Invalid Content \N
219172.0,complete,7/27/2016,Dawlance_MD 10 + DWB 600,8420.0,2.0,16840.0,100153293,\N,R-FSD-58130,0.0,cod,7/27/2016,Net," 16,840 ",2016.0,7.0,2016-7,7-2016,FY17,20.0,Exception for category_name_1 - Invalid Content \N
219356.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153406,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219357.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153407,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219358.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153408,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219359.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153409,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219360.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153410,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219361.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153411,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219362.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153412,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219363.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153413,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219364.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153414,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219365.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153415,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219366.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153416,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219367.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153417,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219368.0,order_refunded,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153418,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Valid, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219369.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153419,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219370.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153420,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219371.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153421,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219372.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153422,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219373.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153423,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219374.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153424,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219375.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153425,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219376.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153426,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219377.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153427,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219378.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153428,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219379.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153429,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219380.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153430,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219381.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153431,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219382.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153432,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219383.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153433,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219384.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153434,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219385.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153435,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219386.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153436,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219387.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153437,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219388.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153438,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219389.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153439,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219390.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153440,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219391.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153441,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219392.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153442,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219393.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153443,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219394.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153444,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219395.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153445,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219396.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153446,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219397.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153447,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219398.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153448,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219399.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153449,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219400.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153450,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219401.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153451,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219403.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153452,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219404.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153454,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219405.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153455,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219406.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153456,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219407.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153457,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219408.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153458,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219409.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153459,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219410.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153460,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219411.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153461,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219412.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153462,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219413.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153463,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219414.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153464,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219415.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153465,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219416.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153466,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219417.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153467,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219418.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153468,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219419.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153469,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219420.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153470,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219421.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153471,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219422.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153472,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219423.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153473,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219424.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153474,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219425.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153475,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219426.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153476,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219427.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153477,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219428.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153478,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219429.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153479,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
219430.0,complete,7/28/2016,SP_Mango_Special,950.0,1.0,950.0,100153480,\N,R-KHE-103983,0.0,cashatdoorstep,7/28/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,Exception for category_name_1 - Invalid Content \N
